practice_id,practice_title,subject,module,source_question_no,answer_type,correct_answer,answer_form,canonical_key,answer_source,answer_source_sha256,practice_target_exists,match_status
2026-01-28-b,2026-01-28 B卷,writing,m1,5,order,I had some technical issues with my computer .,sentence,2026-01-28-b:writing:m1:q5,1.28新托福真题B卷/参考答案-2026新托福真题01.pdf,1a34f1ef228343b75f97ee94d2e89c0f83e76663d4f141239d1125887f2cf7ab,True,mapped
2026-01-28-b,2026-01-28 B卷,writing,m1,6,order,I had a family gathering that I couldn't miss.,sentence,2026-01-28-b:writing:m1:q6,1.28新托福真题B卷/参考答案-2026新托福真题01.pdf,1a34f1ef228343b75f97ee94d2e89c0f83e76663d4f141239d1125887f2cf7ab,True,mapped
2026-01-28-b,2026-01-28 B卷,writing,m1,7,order,do you know if it's open to the public yet ?,sentence,2026-01-28-b:writing:m1:q7,1.28新托福真题B卷/参考答案-2026新托福真题01.pdf,1a34f1ef228343b75f97ee94d2e89c0f83e76663d4f141239d1125887f2cf7ab,True,mapped
2026-01-28-b,2026-01-28 B卷,writing,m1,8,order,do you know if the position requires experience ?,sentence,2026-01-28-b:writing:m1:q8,1.28新托福真题B卷/参考答案-2026新托福真题01.pdf,1a34f1ef228343b75f97ee94d2e89c0f83e76663d4f141239d1125887f2cf7ab,True,mapped
2026-01-28-b,2026-01-28 B卷,writing,m1,9,order,I had to finish my economics assignment .,sentence,2026-01-28-b:writing:m1:q9,1.28新托福真题B卷/参考答案-2026新托福真题01.pdf,1a34f1ef228343b75f97ee94d2e89c0f83e76663d4f141239d1125887f2cf7ab,True,mapped
2026-01-28-b,2026-01-28 B卷,writing,m1,10,order,do you know if any changes were suggested ?,sentence,2026-01-28-b:writing:m1:q10,1.28新托福真题B卷/参考答案-2026新托福真题01.pdf,1a34f1ef228343b75f97ee94d2e89c0f83e76663d4f141239d1125887f2cf7ab,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,1,fill,s,word_or_missing_letters,2026-02-01-a:reading:m1:q1,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,2,fill,ile,word_or_missing_letters,2026-02-01-a:reading:m1:q2,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,3,fill,ears,word_or_missing_letters,2026-02-01-a:reading:m1:q3,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,4,fill,en,word_or_missing_letters,2026-02-01-a:reading:m1:q4,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,5,fill,re,word_or_missing_letters,2026-02-01-a:reading:m1:q5,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,6,fill,or,word_or_missing_letters,2026-02-01-a:reading:m1:q6,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,7,fill,ke,word_or_missing_letters,2026-02-01-a:reading:m1:q7,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,8,fill,in,word_or_missing_letters,2026-02-01-a:reading:m1:q8,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,9,fill,ground,word_or_missing_letters,2026-02-01-a:reading:m1:q9,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,10,fill,ists,word_or_missing_letters,2026-02-01-a:reading:m1:q10,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,11,fill,age,word_or_missing_letters,2026-02-01-a:reading:m1:q11,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,12,fill,nd,word_or_missing_letters,2026-02-01-a:reading:m1:q12,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,13,fill,ter,word_or_missing_letters,2026-02-01-a:reading:m1:q13,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,14,fill,loped,word_or_missing_letters,2026-02-01-a:reading:m1:q14,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,15,fill,he,word_or_missing_letters,2026-02-01-a:reading:m1:q15,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,16,fill,eness,word_or_missing_letters,2026-02-01-a:reading:m1:q16,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,17,fill,ction,word_or_missing_letters,2026-02-01-a:reading:m1:q17,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,18,fill,or,word_or_missing_letters,2026-02-01-a:reading:m1:q18,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,19,fill,ness,word_or_missing_letters,2026-02-01-a:reading:m1:q19,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,20,fill,ead,word_or_missing_letters,2026-02-01-a:reading:m1:q20,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,21,mc,C,option_key,2026-02-01-a:reading:m1:q21,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,22,mc,A,option_key,2026-02-01-a:reading:m1:q22,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,23,mc,C,option_key,2026-02-01-a:reading:m1:q23,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,24,mc,D,option_key,2026-02-01-a:reading:m1:q24,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,25,mc,B,option_key,2026-02-01-a:reading:m1:q25,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,26,mc,B,option_key,2026-02-01-a:reading:m1:q26,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,27,mc,C,option_key,2026-02-01-a:reading:m1:q27,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,28,mc,C,option_key,2026-02-01-a:reading:m1:q28,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,29,mc,A,option_key,2026-02-01-a:reading:m1:q29,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,30,mc,B,option_key,2026-02-01-a:reading:m1:q30,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,31,mc,D,option_key,2026-02-01-a:reading:m1:q31,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,32,mc,A,option_key,2026-02-01-a:reading:m1:q32,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,33,mc,D,option_key,2026-02-01-a:reading:m1:q33,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,34,mc,C,option_key,2026-02-01-a:reading:m1:q34,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m1,35,mc,B,option_key,2026-02-01-a:reading:m1:q35,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m2,1,fill,uction,word_or_missing_letters,2026-02-01-a:reading:m2:q1,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m2,2,fill,kable,word_or_missing_letters,2026-02-01-a:reading:m2:q2,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m2,3,fill,at,word_or_missing_letters,2026-02-01-a:reading:m2:q3,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m2,4,fill,eered,word_or_missing_letters,2026-02-01-a:reading:m2:q4,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m2,5,fill,ative,word_or_missing_letters,2026-02-01-a:reading:m2:q5,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m2,6,fill,he,word_or_missing_letters,2026-02-01-a:reading:m2:q6,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m2,7,fill,icantly,word_or_missing_letters,2026-02-01-a:reading:m2:q7,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m2,8,fill,rtation,word_or_missing_letters,2026-02-01-a:reading:m2:q8,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m2,9,fill,nd,word_or_missing_letters,2026-02-01-a:reading:m2:q9,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m2,10,fill,om,word_or_missing_letters,2026-02-01-a:reading:m2:q10,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m2,11,mc,C,option_key,2026-02-01-a:reading:m2:q11,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m2,12,mc,B,option_key,2026-02-01-a:reading:m2:q12,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m2,13,mc,A,option_key,2026-02-01-a:reading:m2:q13,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m2,14,mc,B,option_key,2026-02-01-a:reading:m2:q14,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,reading,m2,15,mc,D,option_key,2026-02-01-a:reading:m2:q15,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,False,answer_without_target
2026-02-01-a,2026-02-01 A卷,listening,m1,1,mc,A,option_key,2026-02-01-a:listening:m1:q1,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,2,mc,D,option_key,2026-02-01-a:listening:m1:q2,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,3,mc,B,option_key,2026-02-01-a:listening:m1:q3,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,4,mc,A,option_key,2026-02-01-a:listening:m1:q4,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,5,mc,B,option_key,2026-02-01-a:listening:m1:q5,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,6,mc,C,option_key,2026-02-01-a:listening:m1:q6,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,7,mc,D,option_key,2026-02-01-a:listening:m1:q7,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,8,mc,D,option_key,2026-02-01-a:listening:m1:q8,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,9,mc,C,option_key,2026-02-01-a:listening:m1:q9,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,10,mc,D,option_key,2026-02-01-a:listening:m1:q10,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,11,mc,D,option_key,2026-02-01-a:listening:m1:q11,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,12,mc,C,option_key,2026-02-01-a:listening:m1:q12,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,13,mc,B,option_key,2026-02-01-a:listening:m1:q13,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,14,mc,B,option_key,2026-02-01-a:listening:m1:q14,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,15,mc,D,option_key,2026-02-01-a:listening:m1:q15,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,16,mc,C,option_key,2026-02-01-a:listening:m1:q16,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,17,mc,C,option_key,2026-02-01-a:listening:m1:q17,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,18,mc,C,option_key,2026-02-01-a:listening:m1:q18,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,19,mc,D,option_key,2026-02-01-a:listening:m1:q19,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,20,mc,A,option_key,2026-02-01-a:listening:m1:q20,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,21,mc,B,option_key,2026-02-01-a:listening:m1:q21,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,22,mc,A,option_key,2026-02-01-a:listening:m1:q22,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,23,mc,A,option_key,2026-02-01-a:listening:m1:q23,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,24,mc,A,option_key,2026-02-01-a:listening:m1:q24,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,25,mc,A,option_key,2026-02-01-a:listening:m1:q25,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,26,mc,C,option_key,2026-02-01-a:listening:m1:q26,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,27,mc,A,option_key,2026-02-01-a:listening:m1:q27,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,28,mc,B,option_key,2026-02-01-a:listening:m1:q28,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,29,mc,B,option_key,2026-02-01-a:listening:m1:q29,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,30,mc,C,option_key,2026-02-01-a:listening:m1:q30,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,31,mc,A,option_key,2026-02-01-a:listening:m1:q31,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m1,32,mc,D,option_key,2026-02-01-a:listening:m1:q32,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m2,1,mc,A,option_key,2026-02-01-a:listening:m2:q1,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m2,2,mc,B,option_key,2026-02-01-a:listening:m2:q2,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,False,answer_without_target
2026-02-01-a,2026-02-01 A卷,listening,m2,3,mc,A,option_key,2026-02-01-a:listening:m2:q3,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m2,4,mc,D,option_key,2026-02-01-a:listening:m2:q4,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m2,5,mc,D,option_key,2026-02-01-a:listening:m2:q5,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m2,6,mc,C,option_key,2026-02-01-a:listening:m2:q6,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m2,7,mc,D,option_key,2026-02-01-a:listening:m2:q7,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m2,8,mc,B,option_key,2026-02-01-a:listening:m2:q8,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m2,9,mc,B,option_key,2026-02-01-a:listening:m2:q9,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m2,10,mc,C,option_key,2026-02-01-a:listening:m2:q10,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m2,11,mc,C,option_key,2026-02-01-a:listening:m2:q11,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m2,12,mc,D,option_key,2026-02-01-a:listening:m2:q12,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m2,13,mc,B,option_key,2026-02-01-a:listening:m2:q13,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m2,14,mc,B,option_key,2026-02-01-a:listening:m2:q14,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,listening,m2,15,mc,C,option_key,2026-02-01-a:listening:m2:q15,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
2026-02-01-a,2026-02-01 A卷,writing,m1,1,order,One that is in most demand right now .,sentence,2026-02-01-a:writing:m1:q1,2.1新托福A卷/参考答案-2026.2.1新托福真题.pdf,716da24df732b9419320819d7e735779062cf3f4d024ee98e9c890c9cd428d05,True,mapped
